time,Rg,An,E,Tleaf
2012-08-01 00:00:00,0.0,-2.993886126129252,8.412840922128624e-11,16.58887084268295
2012-08-01 01:00:00,0.0,-3.2880866602847805,1.1356398117807771e-10,17.929107640823702
2012-08-01 02:00:00,0.0,-3.4658015940551983,1.059828505426713e-10,18.63378477121336
2012-08-01 03:00:00,0.0,-3.3874132594009807,9.700371271137871e-11,18.261915189308468
2012-08-01 04:00:00,0.0,-3.1446414387600408,7.32670559804765e-11,17.159119049440505
2012-08-01 05:00:00,2.858762366437694,-2.0975407331049976,6.258067037571324,17.030889160457036
2012-08-01 06:00:00,57.49924764927431,13.756858118216137,190.88546992824655,19.01001836833558
2012-08-01 07:00:00,196.80677250461235,32.68540418758598,458.5672965196615,21.678326980385837
2012-08-01 08:00:00,184.1528991513896,32.737349474247665,442.1001366035133,23.55458208744972
2012-08-01 09:00:00,407.0032988743088,42.9813860172,549.6169019761088,25.40317123853322
2012-08-01 10:00:00,503.7259228325544,38.9286323702113,532.0377692516539,27.609144029645847
2012-08-01 11:00:00,535.1013025838571,37.55632219607685,485.175067563033,27.07714611780952
2012-08-01 12:00:00,524.1242775947853,38.43468422503659,425.895060865003,26.920970998358317
2012-08-01 13:00:00,557.5478945936388,32.29726763956974,380.1449775305313,27.782151259023266
2012-08-01 14:00:00,520.6409242898518,30.837114253492945,335.84739574220373,28.95507210282281
2012-08-01 15:00:00,473.8715211701731,28.867927037650567,301.84253064211055,29.24746402472516
2012-08-01 16:00:00,388.83779657649217,30.79046918918643,246.69186614158355,26.976699587602354
2012-08-01 17:00:00,277.2677154996999,29.96425112687009,199.4710950075822,25.405042714906784
2012-08-01 18:00:00,137.7962535711628,23.96290021894358,136.7375716442714,23.963091641587567
2012-08-01 19:00:00,29.90131352202945,4.492011699650158,45.44808284391304,22.359001330835497
2012-08-01 20:00:00,0.0,-4.345523865581365,2.0232163124159977e-11,22.1353224993056
2012-08-01 21:00:00,0.0,-4.1883244038271,1.6859887010535874e-11,21.58429962476447
2012-08-01 22:00:00,0.0,-3.941896576692581,1.3562170943695367e-11,20.727975281206795
2012-08-01 23:00:00,0.0,-3.902206197083909,6.614682712089921e-12,20.57743727144512
2012-08-02 00:00:00,0.0,-3.6082050571771096,1.3178624993599122e-11,19.435734583237178
2012-08-02 01:00:00,0.0,-3.462324599187075,1.4629261373520904e-11,18.75264339249054
2012-08-02 02:00:00,0.0,-3.334870544146842,9.701086808139438e-12,18.146429597248584
2012-08-02 03:00:00,0.0,-3.410360160149911,1.0546365744966268e-11,18.443459940034103
2012-08-02 04:00:00,0.0,-3.3490293855301587,1.4764519895124424e-11,18.11870690196093
2012-08-02 05:00:00,3.503106131006817,-2.073731883101218,1.715014804798916,17.97506388775011
2012-08-02 06:00:00,65.70391903808809,15.550158289614403,44.86846851110526,18.851676964021834
2012-08-02 07:00:00,203.22564839799105,26.862496808800284,176.7909907729247,22.604994552747776
2012-08-02 08:00:00,396.3614982851112,19.827696557928224,222.87810682327884,27.81156319130628
2012-08-02 09:00:00,476.8583743534386,17.832906062519022,200.812737602787,29.2055071668739
2012-08-02 10:00:00,505.4611291656077,13.859805789061932,173.71091707290626,30.664380268210262
2012-08-02 11:00:00,529.2444093105411,11.290924482037006,151.64669095957814,31.615310496683293
2012-08-02 12:00:00,550.9976603231011,11.045356868411266,137.67361099512925,31.78088285237044
2012-08-02 13:00:00,536.2728321978212,11.396456420248668,147.9847093509523,31.920692143599524
2012-08-02 14:00:00,515.4612453835797,14.72350720377828,176.24189276306592,31.1752764658913
2012-08-02 15:00:00,474.2889711012489,16.024274909074762,187.0794252766289,30.67186682688154
2012-08-02 16:00:00,391.2244797415966,17.62884160197195,209.8713565125768,29.69898814481149
2012-08-02 17:00:00,274.18202750358324,16.972862073964446,168.93823012762363,28.94007418541821
2012-08-02 18:00:00,138.7329361711921,12.683523181787484,111.52409830320948,27.56212685281571
2012-08-02 19:00:00,28.16822692629179,1.4943438117943226,22.984119061374937,26.254996887290787
2012-08-02 20:00:00,0.0,-5.447609235132586,4.169812359151954e-13,26.34049441172982
2012-08-02 21:00:00,0.0,-5.793422500597272,5.380412573280101e-13,27.587024739652804
