time,Rg,An,E,Tleaf
2012-08-01 00:00:00,0.0,-2.97364066966889,7.649646053624229e-11,16.44822894810025
2012-08-01 01:00:00,0.0,-3.276182471030652,1.0803089558086567e-10,17.84587818687632
2012-08-01 02:00:00,0.0,-3.4601642844759386,1.0735310751009027e-10,18.57643949612958
2012-08-01 03:00:00,0.0,-3.382552356708183,1.1162581599148919e-10,18.211446447934776
2012-08-01 04:00:00,0.0,-3.1378524961720973,6.399919205679609e-11,17.109576525361348
2012-08-01 05:00:00,2.871201294257245,-2.08733771921943,6.241946336184164,16.985317124686276
2012-08-01 06:00:00,57.74835095555464,13.853598068376922,190.70034156745535,18.963319753239176
2012-08-01 07:00:00,197.4530986163382,32.74500122013943,458.4651462349497,21.628501261322786
2012-08-01 08:00:00,185.50437065573072,32.38603068276218,438.4688606369484,23.548558115745635
2012-08-01 09:00:00,413.5790528917554,43.39470680474648,550.5629095980593,25.377524716227956
2012-08-01 10:00:00,509.427916305488,39.68669052780841,534.9570930580329,27.58185226320478
2012-08-01 11:00:00,532.66573100185,37.61129124339699,477.3906885528442,27.008550379851755
2012-08-01 12:00:00,519.4743878869351,38.25666479863966,418.2741588706028,26.864900250012766
2012-08-01 13:00:00,559.2035205589451,32.668196202934496,386.4783306788622,27.688737777608598
2012-08-01 14:00:00,521.8923443887079,30.705923723201398,335.11004717963493,28.895440282637708
2012-08-01 15:00:00,476.1127009503288,29.11090438941729,303.1595686255296,29.2331560032697
2012-08-01 16:00:00,389.01039925237166,30.686700578541576,244.23437967734165,26.94358232109153
2012-08-01 17:00:00,278.26152487046767,30.162185875367804,199.47325191271824,25.40042783983569
2012-08-01 18:00:00,138.3934270308073,23.95577275340709,133.64068671048966,23.950294793960097
2012-08-01 19:00:00,30.030659613678857,4.544210382407198,45.84841601503749,22.327349972247102
2012-08-01 20:00:00,0.0,-4.341065152339601,1.9076844969028007e-11,22.099729286134192
2012-08-01 21:00:00,0.0,-4.181978305101668,1.4331382249435107e-11,21.54798872909555
2012-08-01 22:00:00,0.0,-3.9310508555903656,1.3169785984331694e-11,20.654310129568785
2012-08-01 23:00:00,0.0,-3.890153041114394,4.778111328750207e-12,20.500192698970324
2012-08-02 00:00:00,0.0,-3.591722218635049,1.2898287091198992e-11,19.314661998507688
2012-08-02 01:00:00,0.0,-3.44880878720714,1.7435563167883444e-11,18.649511347667413
2012-08-02 02:00:00,0.0,-3.322882007860468,9.49460024718874e-12,18.062458745235773
2012-08-02 03:00:00,0.0,-3.4015834466078063,1.2143957567306198e-11,18.371080850025947
2012-08-02 04:00:00,0.0,-3.342559605330419,1.2664150867827267e-11,18.062945573340077
2012-08-02 05:00:00,3.518376201881854,-2.063114748212666,1.6752591584566576,17.930410224653315
2012-08-02 06:00:00,65.98790234394698,15.669214236729363,43.90046199922571,18.80367961459828
2012-08-02 07:00:00,203.9903437847923,26.510675712532837,167.4937070236193,22.5460018787432
2012-08-02 08:00:00,398.8380155940178,19.988880792866368,222.76786195079185,27.6871173980675
2012-08-02 09:00:00,484.4343106620252,17.85343951544668,199.3293974628763,29.2290536366134
2012-08-02 10:00:00,509.48870403696185,13.842562852202455,172.03720972075882,30.663651768397106
2012-08-02 11:00:00,527.7342170177602,11.37284304478461,151.52854088314564,31.56150483848998
2012-08-02 12:00:00,546.1792368061604,11.560014476888323,142.9799081279063,31.7328923444598
2012-08-02 13:00:00,538.2550278058695,11.462931868585487,148.43757204914837,31.884099607052264
2012-08-02 14:00:00,516.7139389324464,14.722263230169933,176.20549890770403,31.11720963879193
2012-08-02 15:00:00,476.41800786170586,16.21981744440492,188.862088526844,30.66540481500465
2012-08-02 16:00:00,391.4013598189865,17.632255105471764,209.42513813988188,29.66183737115844
2012-08-02 17:00:00,275.1397538402137,17.09719464002424,169.5277646608353,28.931378977425
2012-08-02 18:00:00,139.3344487292542,12.78095698755737,111.7800918056687,27.542594959829074
2012-08-02 19:00:00,28.290474758323334,1.5190481340685758,23.10779011584707,26.22220356459809
2012-08-02 20:00:00,0.0,-5.443600066741025,4.0687078255517873e-13,26.300193012089466
2012-08-02 21:00:00,0.0,-5.791164528636994,5.042809317509069e-13,27.55417084340965
2012-08-02 22:00:00,0.0,-5.689125610426476,5.432100908028419e-13,27.17861357970486
2012-08-02 23:00:00,0.0,-4.450400741850146,2.444367534835751e-13,22.671329971011858
2012-08-03 00:00:00,0.0,-3.887588902666107,8.735329743918527e-12,20.458456501296556
2012-08-03 01:00:00,0.0,-4.537707905868976,9.526641157233688e-12,22.869480665314995
2012-08-03 02:00:00,0.0,-4.1349828850547645,7.867498708564886e-12,21.42664077806654
2012-08-03 03:00:00,0.0,-4.116650466401648,8.611465265245319e-12,21.32263493175776
2012-08-03 04:00:00,0.0,-3.749980965356448,8.017536461463599e-12,19.804233066084574
2012-08-03 05:00:00,2.5031571407785846,-2.6100914066529297,1.1574665008986744,19.11883311685997
2012-08-03 06:00:00,56.60270204528811,9.327173514927262,67.71922225410407,22.23279938736377
