,target,state_var,dataset,note,test_score,train_mean,train_std,cv_mean,cv_std
40,output__axes__Total_Transpiration,state__gs,combined,,-0.25428689057320497,-0.18895980806752732,0.006620413671237358,-0.6616678857776142,0.6411389437601083
41,output__axes__Total_Transpiration,state__Ag,combined,,-0.15275551948976995,-0.12011921575504345,0.004002356417251242,-0.47959612340747443,0.6541177092204015
42,output__axes__Total_Transpiration,state__Tr,combined,,-0.02755561874138978,-0.007870141394470375,0.0010899566246893428,-0.1083287823657669,0.34674982089811746
43,output__axes__Total_Transpiration,state__sucrose,combined,,-0.47693494087882676,-0.4451196320444078,0.01916985121913898,-1.5870197905852883,2.635156262970192
44,output__axes__Total_Transpiration,state__Rd,combined,,-0.4445890222374429,-0.07369759236592169,0.0033434776584035817,-0.29879503400360286,0.4245670155996037
45,output__axes__Total_Transpiration,state__sum_respi,combined,,-0.346616715820245,-0.14046212681341738,0.008404485046183744,-0.570314856957456,0.7126509748486374
46,output__axes__Total_Transpiration,state__Photosynthesis,combined,,-0.13522671501226355,-0.1502195388653689,0.004941252790903769,-0.5134312031679088,0.6474582254821305
47,output__axes__Total_Transpiration,state__PARa,combined,,-0.20748155977230104,-0.19653460810946632,0.010369529544406146,-0.67644323951112,0.9978029909945553
48,output__axes__C_exudated,state__An,combined,,-0.7371714276768333,-0.4373378821334737,0.026373294896588545,-5.233026383118553,11.334063652243696
49,output__axes__C_exudated,state__Transpiration,combined,,-0.46532815043754655,-0.5676705289719159,0.02757290138055805,-8.716442960052424,13.260564514761539
50,output__axes__C_exudated,state__S_Sucrose,combined,,-0.4856265763262875,-0.47659637528581955,0.017034457691616055,-11.866571097254132,30.969845844211285
51,output__axes__C_exudated,state__Ts,combined,,-0.602489841151315,-0.48155533137187106,0.024048018893326414,-11.56622370869962,21.126554024627062
52,output__axes__C_exudated,state__gs,combined,,-0.650596582631828,-0.5792458018191704,0.011160891703011412,-16.971037554672453,44.22749407832759
53,output__axes__C_exudated,state__Ag,combined,,-0.43230730575857296,-0.42140286739176147,0.01635776413938558,-13.045534299529875,39.9479818603677
54,output__axes__C_exudated,state__Tr,combined,,-0.4276341254290332,-0.4229642654238304,0.01897059413865952,-12.893697891622503,29.775809663266536
55,output__axes__C_exudated,state__sucrose,combined,,-0.4019280010479614,-0.4490948564428,0.016401937892890975,-3.148436878711693,6.937357321141424
56,output__axes__C_exudated,state__Rd,combined,,-0.5386925236274973,-0.39970646715005986,0.026711909075272787,-3.6761336733009307,5.5754651699758675
57,output__axes__C_exudated,state__sum_respi,combined,,-0.30766613731543,-0.22509932871803573,0.0116332853825965,-1.379490607729393,2.091957999171592
58,output__axes__C_exudated,state__Photosynthesis,combined,,-0.5337823940883605,-0.508938311377272,0.013488233662838358,-8.585081095089633,18.79216413013185
59,output__axes__C_exudated,state__PARa,combined,,-0.9352274777858246,-0.9266591616492583,0.013784811964635603,-52.35048029705118,155.36279094742102
60,output__axes__SAM_temperature,state__An,combined,,-0.289625935710652,-0.26006334531057584,0.006019686617940072,-1.5232579077503896,2.8318033746690543
61,output__axes__SAM_temperature,state__Transpiration,combined,,-0.35188227581974435,-0.24789214195858264,0.009785972396387586,-1.855163059798537,3.528563629416113
62,output__axes__SAM_temperature,state__S_Sucrose,combined,,-0.7710823348016494,-0.6867193506545641,0.02027464032473091,-4.082010982263805,8.518539595473777
63,output__axes__SAM_temperature,state__Ts,combined,,-0.0017334744523253031,-0.0003269457671805638,2.9076027728315657e-05,-0.0012738397667283509,0.0011002139513858072
64,output__axes__SAM_temperature,state__gs,combined,,-0.5287131102198518,-0.43228348114634196,0.011824607341050807,-2.4746178801244474,4.610168292136941
65,output__axes__SAM_temperature,state__Ag,combined,,-0.5329036370474922,-0.48984661099042426,0.013541838827690689,-3.137452635145118,5.763858354898204
66,output__axes__SAM_temperature,state__Tr,combined,,-0.2571094026746369,-0.1713634710029788,0.008450213174856119,-1.445445553964462,2.7978311842138197
67,output__axes__SAM_temperature,state__sucrose,combined,,-0.8963209494368162,-0.738371967497828,0.01979095380199037,-5.024686347872492,11.635305198996427
68,output__axes__SAM_temperature,state__Rd,combined,,-0.19460552772286693,-0.02866634004811863,0.0010642270721017489,-0.19496108333332526,0.4312821590924423
69,output__axes__SAM_temperature,state__sum_respi,combined,,-0.4018956372191366,-0.08590200465410124,0.005030387218598397,-0.8683928497114229,1.6519857699506777
70,output__axes__SAM_temperature,state__Photosynthesis,combined,,-0.5919198526851406,-0.5726075512006947,0.010047900378548856,-3.76802624617249,7.626385395992634
71,output__axes__SAM_temperature,state__PARa,combined,,-0.7531095728336311,-0.7230443203536269,0.01177596845300755,-4.050452082292653,9.06403211949265
72,output__axes__delta_teq,state__An,combined,,-0.4087960380847732,-0.28451933095429127,0.009484482552886565,-2.4404842041470465,5.7078133566137
73,output__axes__delta_teq,state__Transpiration,combined,,-0.5048685726742782,-0.2755997764349834,0.008237779480056896,-3.0126487034607274,7.341004416419524
74,output__axes__delta_teq,state__S_Sucrose,combined,,-0.7869559437834234,-0.7047330524800018,0.016757892003053085,-7.043539926801947,19.007712080069062
75,output__axes__delta_teq,state__Ts,combined,,-0.036122846159434126,-0.011044090855199003,0.0006270251089126184,-0.14354057701787407,0.40095293288707845
76,output__axes__delta_teq,state__gs,combined,,-0.5552832385853634,-0.4518418916081515,0.013294274876789115,-3.885177994522893,9.067590288972108
77,output__axes__delta_teq,state__Ag,combined,,-0.5664350966886663,-0.519531473228764,0.013548405682939236,-5.098723012606594,12.519967038186595
78,output__axes__delta_teq,state__Tr,combined,,-0.4303255393109107,-0.19149889584977936,0.00785749100794781,-2.2074259267968204,5.199069942834903
79,output__axes__delta_teq,state__sucrose,combined,,-0.8777587655181385,-0.7616574129254371,0.017563377490991017,-9.242118157298677,26.127947444545775
80,output__axes__delta_teq,state__Rd,combined,,-0.170631913736754,-0.04396727958414464,0.0037550625686251842,-0.2511105988349611,0.4334939393026682
81,output__axes__delta_teq,state__sum_respi,combined,,-0.4646340460023105,-0.09398048092980686,0.004082947632616535,-1.2262829719927444,2.8348143773997845
82,output__axes__delta_teq,state__Photosynthesis,combined,,-0.6324589183453491,-0.5955258075260541,0.008161623899882738,-6.405611221261391,17.078885760375922
83,output__axes__delta_teq,state__PARa,combined,,-0.7504773743683395,-0.7300891763183733,0.010930757422047728,-7.142144655297366,20.320167065411727
84,output__axes__sum_respi_shoot,state__An,combined,,-0.7297391750159454,-0.46295876847512,0.019522086546014006,-12.659319179322143,12.373232272299397
85,output__axes__sum_respi_shoot,state__Transpiration,combined,,-0.9848276931774766,-0.625735858829093,0.04752919757958437,-14.340521337972278,21.252829516076243
86,output__axes__sum_respi_shoot,state__S_Sucrose,combined,,-0.8378406026905252,-0.7976889352310177,0.03148812161216733,-13.772026345201574,15.30994433270692
87,output__axes__sum_respi_shoot,state__Ts,combined,,-0.9119841498712195,-0.6273912398457474,0.028506508068226036,-15.937188604397864,15.963519930222237
88,output__axes__sum_respi_shoot,state__gs,combined,,-0.9179042166296248,-0.7395893944588864,0.02066836440408788,-12.596847600316933,11.676801578709364
89,output__axes__sum_respi_shoot,state__Ag,combined,,-0.9533555962964667,-0.8440674534600623,0.032187822620745,-14.474023296544818,15.132208644752497
90,output__axes__sum_respi_shoot,state__Tr,combined,,-1.0417585514472747,-0.5341577226758792,0.031238095296680864,-13.613469214774671,16.691287499135413
91,output__axes__sum_respi_shoot,state__sucrose,combined,,-1.552064461841546,-0.49434522863984043,0.031061476496921415,-11.233776430420482,11.92153402395251
92,output__axes__sum_respi_shoot,state__Rd,combined,,-0.6909645500424074,-0.4145349038295554,0.02430768158908455,-10.134566127713779,9.413550459378735
93,output__axes__sum_respi_shoot,state__sum_respi,combined,,-0.588827246150277,-0.39912350253907064,0.024894001901421183,-8.175134977169595,11.175869878775943
94,output__axes__sum_respi_shoot,state__Photosynthesis,combined,,-0.9720390724511249,-0.6745865450597095,0.020990861687359256,-10.902260525696345,11.9604385757393
95,output__axes__sum_respi_shoot,state__PARa,combined,,-0.939203142620728,-0.9127889222606269,0.014727195196730901,-16.9173561801871,18.958381460822952
96,output__organ_roots__N_exudation,state__An,combined,,-1.4768131914531635,-0.34226846773247044,0.010838729906234036,-1.2563967101538431,1.2033584344585015
