,target,state_var,dataset,test_score,train_mean,train_std,cv_mean,cv_std,strategy
29,input_air_temperature,state__sum_respi,combined_env_temp_only,-1.7592195220153e-14,-1.9129021516382807e-14,2.931119658326723e-15,-1.6363020488236232e-13,4.0237776106589184e-13,LeaveOneOut
30,input_air_temperature,state__Photosynthesis,combined,-0.5628147439635139,-0.5605229311084984,0.010793323025654049,-4.571696572259633,9.098351656164459,LeaveOneOut
31,input_air_temperature,state__Photosynthesis,combined_env_reservoir,-2.926753992434616e-14,-3.238962441681652e-14,4.539490998338088e-15,-3.036496158829822e-13,6.362464320165827e-13,LeaveOneOut
32,input_air_temperature,state__Photosynthesis,combined_env_temp_only,-1.7592195220153e-14,-1.9129021516382807e-14,2.931119658326723e-15,-1.6363020488236232e-13,4.0237776106589184e-13,LeaveOneOut
33,input_air_temperature,state__PARa,combined,-0.7229583741485324,-0.706535756821361,0.012839511511857096,-4.8366479591050116,10.601282606162643,LeaveOneOut
34,input_air_temperature,state__PARa,combined_env_reservoir,-2.926753992434616e-14,-3.238962441681652e-14,4.539490998338088e-15,-3.036496158829822e-13,6.362464320165827e-13,LeaveOneOut
35,input_air_temperature,state__PARa,combined_env_temp_only,-1.7592195220153e-14,-1.9129021516382807e-14,2.931119658326723e-15,-1.6363020488236232e-13,4.0237776106589184e-13,LeaveOneOut
36,input_humidity,state__An,combined,-0.6649808445937749,-0.577350080861852,0.013644678021686334,-2.0451251287610663,1.3278640052914688,LeaveOneOut
37,input_humidity,state__An,combined_env_reservoir,-3.778256290134642e-14,-3.562059736637938e-14,3.1240896575439355e-15,-1.1801325723274525e-13,7.814873914654605e-14,LeaveOneOut
38,input_humidity,state__An,combined_env_temp_only,-0.7720142826845018,-0.643545594442894,0.028130157221442232,-1.9077725545080066,1.3030953333051105,LeaveOneOut
39,input_humidity,state__Transpiration,combined,-0.3103391378933647,-0.26020136800991933,0.011946719316501474,-0.98711145631387,0.8403877787758505,LeaveOneOut
40,input_humidity,state__Transpiration,combined_env_reservoir,-3.778256290134642e-14,-3.562059736637938e-14,3.1240896575439355e-15,-1.1801325723274525e-13,7.814873914654605e-14,LeaveOneOut
41,input_humidity,state__Transpiration,combined_env_temp_only,-0.7720142826845018,-0.643545594442894,0.028130157221442232,-1.9077725545080066,1.3030953333051105,LeaveOneOut
42,input_humidity,state__S_Sucrose,combined,-0.7428620511411219,-0.6418767822240129,0.01623487181640548,-2.275704445468536,1.8326332353930463,LeaveOneOut
