,target,state_var,dataset,test_score,train_mean,train_std,cv_mean,cv_std,strategy
36,input_air_temperature,state__sum_respi,NEMA_H0,-0.11377239892906665,-0.06511578137032885,0.00206454271543185,-0.18365759272646914,0.07025007208732405,5_folds
37,input_air_temperature,state__sum_respi,NEMA_H3,-0.7361669100463776,-0.06599108285072394,0.0034073539212890152,-0.12456431040660662,0.05369001122268862,5_folds
38,input_air_temperature,state__sum_respi,NEMA_H15,-0.47524204301077927,-0.06878315318025383,0.007029346813910054,-0.2363975985170713,0.22581625293608842,5_folds
39,input_air_temperature,state__sum_respi,combined,-0.49483577080765584,-0.12069640570718645,0.009992683195796527,-0.3731469057882745,0.22310847166447612,5_folds
40,input_air_temperature,state__Photosynthesis,NEMA_H0,-0.7051006578850911,-0.4272903686455525,0.04737055207176194,-1.0124745717940908,0.3719235955728185,5_folds
41,input_air_temperature,state__Photosynthesis,NEMA_H3,-1.00971252678039,-0.5399164253446139,0.0361313138146863,-1.0269716707565377,0.3846510923309202,5_folds
42,input_air_temperature,state__Photosynthesis,NEMA_H15,-0.7744556141632012,-0.571619291916893,0.05405101927540148,-0.9814197599097725,0.24905866582360134,5_folds
43,input_air_temperature,state__Photosynthesis,combined,-0.5628147439635139,-0.5600849864677117,0.02358058894145766,-1.1286033088985148,0.39386513803835593,5_folds
44,input_air_temperature,state__PARa,NEMA_H0,-0.729420962737354,-0.7272294410211334,0.011224465421903845,-1.4071365280457018,0.8173959419624943,5_folds
45,input_air_temperature,state__PARa,NEMA_H3,-0.7106637319375444,-0.6964115287800509,0.01103932638499133,-1.0962264576044662,0.43028080108956324,5_folds
46,input_air_temperature,state__PARa,NEMA_H15,-0.731686860571729,-0.6984644800803911,0.031101580583017336,-1.1107982946137311,0.5515544877488937,5_folds
47,input_air_temperature,state__PARa,combined,-0.7225870453968922,-0.7021900584872881,0.03180595780151598,-1.1353230614618417,0.5226630017640668,5_folds
48,input_humidity,state__An,NEMA_H0,-0.8970144359307487,-0.47099092216576405,0.044146240823781754,-1.15385489878629,0.5835875474776956,5_folds
49,input_humidity,state__An,NEMA_H3,-0.8755872960216927,-0.4468639598232751,0.034383316670608524,-0.9242337363242823,0.3338471513044908,5_folds
50,input_humidity,state__An,NEMA_H15,-0.7264471951837169,-0.6642874152188579,0.04486948941376645,-1.0242944358804942,0.21349515353830273,5_folds
51,input_humidity,state__An,combined,-0.6624124537554743,-0.5844117509853782,0.021908283381656218,-0.6962525323823489,0.0799291783215912,5_folds
52,input_humidity,state__Transpiration,NEMA_H0,-0.40568206512894484,-0.17766001174131302,0.0192021693502084,-0.5299265697273488,0.24429918698869096,5_folds
53,input_humidity,state__Transpiration,NEMA_H3,-0.6182715652976923,-0.18650550880899072,0.013375882969693127,-0.364212527785824,0.10539621806586784,5_folds
54,input_humidity,state__Transpiration,NEMA_H15,-0.33186295836685265,-0.2709786725759974,0.021701031599518212,-0.4483281255889572,0.15293260999698977,5_folds
55,input_humidity,state__Transpiration,combined,-0.2937768232880472,-0.23887588463478138,0.008136311873188496,-0.37211110322178237,0.05814880313971413,5_folds
56,input_humidity,state__S_Sucrose,NEMA_H0,-0.7984859783415909,-0.646390685530799,0.05584611785513029,-1.5518895549625675,0.7767111763831632,5_folds
57,input_humidity,state__S_Sucrose,NEMA_H3,-0.9759558284570327,-0.5285873713208502,0.046929845890219465,-1.0119884746959569,0.3752184060745011,5_folds
58,input_humidity,state__S_Sucrose,NEMA_H15,-0.7911401499516711,-0.6852858642492375,0.0434246223098716,-0.9883889244348657,0.22553672175754522,5_folds
59,input_humidity,state__S_Sucrose,combined,-0.7623985506093737,-0.6534805445437197,0.022371477220362458,-0.7586395615580798,0.09864554209238272,5_folds
60,input_humidity,state__Ts,NEMA_H0,-0.3572338014749665,-0.14392087897292088,0.010534329922699077,-0.32770615794404706,0.1551363943154639,5_folds
