,target_id,reservoir_id,dataset_id,test_score,train_mean,train_std,cv_mean,cv_std
39,input_Rg,state_Tlc,HydroShoot_large,-0.3271361329532258,-0.31366646738832227,0.00418092662327097,-0.3250672293881553,0.018058744627555513
40,input_Rg,state_gb,HydroShoot_large,-0.9551819519291475,-0.913180129479537,0.007670123004026132,-0.9340484009267364,0.03469614922625041
41,input_Rg,state_gs,HydroShoot_large,-0.4865895965382576,-0.4680986647870422,0.0037802431659478093,-0.4829147004284051,0.016764933933021517
42,input_Rg,state_psi_head,HydroShoot_large,-0.34381837393695164,-0.3092067974009363,0.005782541171749784,-0.3224531674064816,0.026526469617724445
43,input_Rg,state_u,HydroShoot_large,-0.9611233747748393,-0.9538314661156875,0.004710825379096357,-0.9624741539767474,0.023345948082767208
44,output_Rg,state_An,HydroShoot_large,-0.502493846901493,-0.473496502272514,0.005856806617671407,-0.4839964124294397,0.02452305876071867
45,output_Rg,state_E,HydroShoot_large,-0.4624474445050597,-0.4307535126743908,0.008919235002695574,-0.4402568620489095,0.03981712124264938
46,output_Rg,state_Eabs,HydroShoot_large,-0.3831710831998794,-0.3806331201488495,0.004076133409580527,-0.38658337780911767,0.019589071645600416
47,output_Rg,state_Ei,HydroShoot_large,-0.38317108319987936,-0.3806331201488494,0.004076133409580511,-0.3865833778091176,0.019589071645600427
48,output_Rg,state_Flux,HydroShoot_large,-0.46237810166265,-0.4304256480962816,0.008931869275930095,-0.4405601134680367,0.04059823070069421
49,output_Rg,state_FluxC,HydroShoot_large,-0.5029203848398298,-0.47335061907745246,0.005880868670838457,-0.48486312609945664,0.02461352286094335
50,output_Rg,state_Tlc,HydroShoot_large,-0.39778220723764135,-0.3866510971866463,0.004352568957499355,-0.4003595181577192,0.02105770881915749
51,output_Rg,state_gb,HydroShoot_large,-0.981410910039414,-0.9429827653573444,0.006708449174028678,-0.9656801826357574,0.032479666208990406
52,output_Rg,state_gs,HydroShoot_large,-0.5377922487365563,-0.5225763409811212,0.0046131617435908765,-0.5383110563471503,0.021068163093634136
53,output_Rg,state_psi_head,HydroShoot_large,-0.39637437801427655,-0.3718821157523159,0.005961226743122018,-0.3833095744789029,0.028763975907629715
54,output_Rg,state_u,HydroShoot_large,-0.9855518298606598,-0.975067148434864,0.003745469901160863,-0.9855652531561081,0.01996442677195184
55,output_An,state_An,HydroShoot_large,-0.549186766689349,-0.5169154417455043,0.006660853697836292,-0.5233587010555977,0.02829705402132172
56,output_An,state_E,HydroShoot_large,-0.6401909936766179,-0.6008209846469159,0.008488732236068327,-0.6122993110170775,0.03569087145039573
57,output_An,state_Eabs,HydroShoot_large,-0.6153366853251035,-0.5692496929081505,0.008670875250004897,-0.5789904237399695,0.03674661799580278
58,output_An,state_Ei,HydroShoot_large,-0.6153366853251035,-0.5692496929081505,0.008670875250004921,-0.5789904237399696,0.0367466179958028
59,output_An,state_Flux,HydroShoot_large,-0.6412734474968351,-0.6005431464484707,0.008479497512045612,-0.6124063033330068,0.03538315804249225
60,output_An,state_FluxC,HydroShoot_large,-0.5508242858543458,-0.5164659720829566,0.00662396151748597,-0.5236395698617159,0.028225734343456384
61,output_An,state_Tlc,HydroShoot_large,-0.5964392361639274,-0.5681094536951634,0.008856999132979586,-0.5875669968280217,0.03858401504073082
62,output_An,state_gb,HydroShoot_large,-0.9626503854972482,-0.9388017112379801,0.004814409854680709,-0.9444145638609799,0.021127223013721753
63,output_An,state_gs,HydroShoot_large,-0.5563779122066321,-0.5302720407709425,0.005802441744994377,-0.5380447330091052,0.02519542860008857
64,output_An,state_psi_head,HydroShoot_large,-0.564725883470238,-0.5405298308375236,0.005910227249477878,-0.5494468067685785,0.02496537682740558
65,output_An,state_u,HydroShoot_large,-0.9696953300368484,-0.9407683109585611,0.004923432850232512,-0.9458226431015962,0.02092964865315253
66,output_E,state_An,HydroShoot_large,-0.4033868238657883,-0.39714775600968893,0.006726239996816041,-0.4099292808584553,0.03012241968966028
67,output_E,state_E,HydroShoot_large,-0.3702664633945907,-0.34458714066658946,0.006666501930076347,-0.3525550544292564,0.03238556429384973
