,target_id,reservoir_id,dataset_id,benchmark,lookahead,test_score,train_mean,train_std,cv_mean,cv_std
0,input_Tac,state_An,HydroShoot_large,near_future_pred,0,-0.47732131946557804,-0.5055022537265007,0.013233191940748519,-0.5665561265714285,0.058575529844565224
1,input_Tac,state_An,HydroShoot_large,near_future_pred,1,-0.5561059559273296,-0.5817177224191579,0.009572061132559475,-0.663619145398561,0.05754112680902705
2,input_Tac,state_An,HydroShoot_large,near_future_pred,2,-0.6843216156306409,-0.6928585001713715,0.0083968595804218,-0.7871879454450283,0.05757665484189732
3,input_Tac,state_An,HydroShoot_large,near_future_pred,3,-0.7869386686784421,-0.7784342388610399,0.009534218314730421,-0.8781713211430582,0.06519879847116726
4,input_Tac,state_An,HydroShoot_large,near_future_pred,4,-0.8343218700464953,-0.8198479771032818,0.014411141142615644,-0.9229385529220618,0.0856747308055948
5,input_Tac,state_An,HydroShoot_large,near_future_pred,5,-0.8342618628655564,-0.8260180006510055,0.017520477414626076,-0.9272561252413066,0.10920053141083455
6,input_Tac,state_An,HydroShoot_large,near_future_pred,6,-0.8179638218256552,-0.8133019733350265,0.016921271301941734,-0.9103233084947912,0.1165444083526106
7,input_Tac,state_E,HydroShoot_large,near_future_pred,0,-0.3774475491600562,-0.3946744761033032,0.007752464999551716,-0.4410518859925553,0.04644900668401042
8,input_Tac,state_E,HydroShoot_large,near_future_pred,1,-0.4892846018705301,-0.498737327612831,0.0072569200077066175,-0.5654261923470509,0.05454791408036975
9,input_Tac,state_E,HydroShoot_large,near_future_pred,2,-0.640882768072984,-0.6331063963601984,0.007866299873604538,-0.7172379471838928,0.053017889222764535
10,input_Tac,state_E,HydroShoot_large,near_future_pred,3,-0.749956348121599,-0.7333889368316363,0.007994328558541394,-0.8271803864846905,0.05501558795187274
11,input_Tac,state_E,HydroShoot_large,near_future_pred,4,-0.7979921857480505,-0.7775187137473742,0.009385332566667666,-0.8761442812335638,0.06675449091717836
12,input_Tac,state_E,HydroShoot_large,near_future_pred,5,-0.7930046343396993,-0.784923215546681,0.009864972695165557,-0.8827115836598665,0.08439815805632055
13,input_Tac,state_E,HydroShoot_large,near_future_pred,6,-0.7680733531357951,-0.7709426498087061,0.009518294674591006,-0.8661724906377437,0.09815651352360148
14,input_Tac,state_Eabs,HydroShoot_large,near_future_pred,0,-0.5849062364658124,-0.5533392295906882,0.014647860729562277,-0.6178009790258728,0.07945445158354088
15,input_Tac,state_Eabs,HydroShoot_large,near_future_pred,1,-0.643424980897106,-0.6218471094475532,0.014327875651420172,-0.7048936675840819,0.09689949765976309
16,input_Tac,state_Eabs,HydroShoot_large,near_future_pred,2,-0.7407326092619623,-0.7151692570204916,0.011069382466307095,-0.8106424354677906,0.10204115718086539
17,input_Tac,state_Eabs,HydroShoot_large,near_future_pred,3,-0.8101103884294942,-0.7846035874448578,0.009116999155058295,-0.8832805652850201,0.10222027522442718
18,input_Tac,state_Eabs,HydroShoot_large,near_future_pred,4,-0.8469321270898881,-0.8194047740697489,0.011212348836339182,-0.918043076940686,0.10761310428979524
19,input_Tac,state_Eabs,HydroShoot_large,near_future_pred,5,-0.8146215980270046,-0.8094861803238663,0.017542324840734057,-0.9168767040982806,0.13886038005696852
20,input_Tac,state_Eabs,HydroShoot_large,near_future_pred,6,-0.7892844562532243,-0.7961209459830514,0.020416895717745107,-0.9001391924256158,0.15260370779198537
21,input_Tac,state_Ei,HydroShoot_large,near_future_pred,0,-0.5849062364658122,-0.553339229590688,0.014647860729562255,-0.6178009790258727,0.07945445158354097
22,input_Tac,state_Ei,HydroShoot_large,near_future_pred,1,-0.643424980897106,-0.6218471094475531,0.014327875651420111,-0.7048936675840818,0.0968994976597634
23,input_Tac,state_Ei,HydroShoot_large,near_future_pred,2,-0.7407326092619622,-0.7151692570204916,0.011069382466307053,-0.8106424354677904,0.1020411571808656
24,input_Tac,state_Ei,HydroShoot_large,near_future_pred,3,-0.8101103884294942,-0.7846035874448578,0.009116999155058297,-0.8832805652850197,0.10222027522442734
25,input_Tac,state_Ei,HydroShoot_large,near_future_pred,4,-0.8469321270898881,-0.8194047740697487,0.01121234883633921,-0.9180430769406861,0.10761310428979538
26,input_Tac,state_Ei,HydroShoot_large,near_future_pred,5,-0.814621598027005,-0.8094861803238663,0.017542324840734057,-0.9168767040982806,0.13886038005696852
27,input_Tac,state_Ei,HydroShoot_large,near_future_pred,6,-0.7892844562532245,-0.7961209459830516,0.020416895717745166,-0.9001391924256158,0.15260370779198534
28,input_Tac,state_Flux,HydroShoot_large,near_future_pred,0,-0.37698452991589676,-0.393970735686713,0.007755838588332048,-0.4421624896220414,0.044878459085039825
29,input_Tac,state_Flux,HydroShoot_large,near_future_pred,1,-0.48753024263673,-0.4977524642422825,0.00724863451589847,-0.5667062051484192,0.05041098018232029
30,input_Tac,state_Flux,HydroShoot_large,near_future_pred,2,-0.638457802105916,-0.6325248176563111,0.007860696455822542,-0.7184887155977002,0.04773091558873043
31,input_Tac,state_Flux,HydroShoot_large,near_future_pred,3,-0.7452781242156512,-0.7320052991184847,0.00803805422635885,-0.8288764772282242,0.04842211312492392
32,input_Tac,state_Flux,HydroShoot_large,near_future_pred,4,-0.7931591482620707,-0.7757549119063171,0.00938172474812362,-0.8781510216521505,0.06193383111658545
33,input_Tac,state_Flux,HydroShoot_large,near_future_pred,5,-0.7879849627647609,-0.7828623283069808,0.009716432125609943,-0.8854143032128722,0.0800537946930095
