time,Rg,An,E,Tleaf
2012-08-01 00:00:00,0.0,-1.9663515819610544,3.97056820654741e-11,16.648511810781656
2012-08-01 01:00:00,0.0,-2.159154536576416,6.198386748909087e-11,17.913795507111814
2012-08-01 02:00:00,0.0,-2.280416612941752,6.475701256952746e-11,18.57806014893268
2012-08-01 03:00:00,0.0,-2.2297021592203685,4.9820472082574316e-11,18.211076805400296
2012-08-01 04:00:00,0.0,-2.0688134748849034,4.060406120069802e-11,17.123049374407202
2012-08-01 05:00:00,2.4114016529338254,-1.2012723886650414,5.830994419420452,16.99671138723022
2012-08-01 06:00:00,48.50260271597265,12.159771852188598,158.7432768226715,18.96579080477943
2012-08-01 07:00:00,174.18156600435165,28.9424949217572,406.5620665182649,21.565112188058635
2012-08-01 08:00:00,163.2427057224452,29.31351468439779,401.0098660936874,23.530388181808465
2012-08-01 09:00:00,359.7762185128374,37.3349376202936,527.6764148622273,25.473837784583395
2012-08-01 10:00:00,466.5447169154006,34.8310547958515,522.0436052168143,28.08957968696822
2012-08-01 11:00:00,455.0483624149528,32.56070366553774,478.5954526623604,27.270871490242627
2012-08-01 12:00:00,418.2078448203483,32.820738902083086,410.8257907585424,26.9321523668348
2012-08-01 13:00:00,438.98892541813393,29.027308444036468,387.16059757936966,27.8442058685649
2012-08-01 14:00:00,416.2854727423412,27.67405084611404,340.19060510692225,29.15603430537203
2012-08-01 15:00:00,372.1234327797459,26.239161583033496,301.0009015768027,29.29321726193598
2012-08-01 16:00:00,308.2434563424022,27.7964777832162,246.72833384626563,26.939262042877857
2012-08-01 17:00:00,226.6546734549598,27.59658505205513,206.6290775113636,25.43848404518812
2012-08-01 18:00:00,116.20999513675518,21.70135333693205,136.5538698966532,23.98284659745991
2012-08-01 19:00:00,25.22261853711292,4.592411117747599,45.11068896549428,22.32469666033032
2012-08-01 20:00:00,0.0,-2.860009115475846,1.2001416345455827e-11,22.09146396886706
2012-08-01 21:00:00,0.0,-2.753971496090486,1.242706765950894e-11,21.530775758416183
2012-08-01 22:00:00,0.0,-2.587157082966691,9.56243980542854e-12,20.657509320577475
2012-08-01 23:00:00,0.0,-2.560642130906788,3.769387385329841e-12,20.50834919647437
2012-08-02 00:00:00,0.0,-2.3650906321526968,9.298402762380865e-12,19.38840388227337
2012-08-02 01:00:00,0.0,-2.271743136956541,1.249069746928724e-11,18.721389817741965
2012-08-02 02:00:00,0.0,-2.1896096322259764,6.892012354329663e-12,18.129227480902387
2012-08-02 03:00:00,0.0,-2.2411264497615435,8.344313037059689e-12,18.389710689259715
2012-08-02 04:00:00,0.0,-2.2030006141689062,1.18399540358467e-11,18.07479618424088
2012-08-02 05:00:00,2.955452745371698,-1.1556167514242808,2.227341237119827,17.938646012500584
2012-08-02 06:00:00,55.42405788027195,13.831437413134587,45.795513042410775,18.984616195225783
2012-08-02 07:00:00,179.6708491637832,26.97000951961588,227.340315683558,22.467817889517452
2012-08-02 08:00:00,351.4156519856555,23.23986554199685,307.58066096771864,28.087774902289965
2012-08-02 09:00:00,421.8906793235544,19.761909750173487,265.3010726255012,29.462539391637733
2012-08-02 10:00:00,468.67076801361344,15.894531136756472,242.42016643767155,31.32606976792914
2012-08-02 11:00:00,451.50863143868185,12.462630717892926,200.05071073024845,31.81398026013196
2012-08-02 12:00:00,439.8618913853796,12.756682143069638,185.75147357389324,31.842140382882093
2012-08-02 13:00:00,423.9858493319613,11.390896243482407,165.25419476326434,32.081823124679346
2012-08-02 14:00:00,412.3613083748952,11.712465384298763,147.51445090445318,31.432090341187205
2012-08-02 15:00:00,372.2225207855288,12.409413348560172,147.01197167521607,30.846998813230528
2012-08-02 16:00:00,309.5816598727834,14.021512084407004,168.6149764326629,29.753021603326715
2012-08-02 17:00:00,224.40220799744253,14.044881516343615,140.13288640882607,29.053205759549456
2012-08-02 18:00:00,116.99002096945256,11.102560860354426,96.4315206291072,27.63276534351152
2012-08-02 19:00:00,23.76092275999932,2.195385082640045,26.66650210189654,26.21622421730353
2012-08-02 20:00:00,0.0,-3.632806388621996,1.0803903334626673e-12,26.29222709187553
2012-08-02 21:00:00,0.0,-3.8854816724109975,1.3095552121426198e-12,27.542185345705207
2012-08-02 22:00:00,0.0,-3.8104761704614343,1.4715392724213537e-12,27.16853763799384
2012-08-02 23:00:00,0.0,-2.946768170737711,7.090939673694162e-13,22.66169296088674
2012-08-03 00:00:00,0.0,-2.5605650504907063,2.0864551962792195e-11,20.45754270193123
2012-08-03 01:00:00,0.0,-2.990319011611315,2.653076004167709e-11,22.858658892688453
2012-08-03 02:00:00,0.0,-2.7234233035722637,2.1968495912814162e-11,21.41291806041829
2012-08-03 03:00:00,0.0,-2.712236659442236,1.9704256068139228e-11,21.303900102289845
2012-08-03 04:00:00,0.0,-2.4721301977859955,2.1841355093591663e-11,19.7991970365631
2012-08-03 05:00:00,2.102233979169477,-1.582944718897704,3.351916647099445,19.113262997338357
2012-08-03 06:00:00,47.54027863829885,9.786826285896726,96.71765690627268,22.138770226528976
2012-08-03 07:00:00,195.03477112057223,16.202138637783275,153.29313638850138,25.92039872643144
2012-08-03 08:00:00,349.7952809546081,13.810461643007915,156.57082736825097,28.58532324500078
2012-08-03 09:00:00,423.12407590558064,10.787137061545996,141.27927390705918,30.42986297472561
2012-08-03 10:00:00,455.434795960264,8.3659597507438,119.75216700824112,31.864095828584965
2012-08-03 11:00:00,401.3429483631922,7.017422317427843,102.69403252325482,32.01461518429352
2012-08-03 12:00:00,442.819961245594,4.630227438820906,81.32249664070832,34.06137121808564
