time,Rg,An,E,Tleaf
2012-08-01 00:00:00,0.0,-1.9847157201948613,4.6796704797478825e-11,16.76032939796707
2012-08-01 01:00:00,0.0,-2.1704124656141364,5.4926868496156844e-11,17.973854315082747
2012-08-01 02:00:00,0.0,-2.2867240662960757,6.330010780079184e-11,18.62176819744184
2012-08-01 03:00:00,0.0,-2.23538511457888,5.839164296322359e-11,18.254592852245025
2012-08-01 04:00:00,0.0,-2.0759576849180146,4.243339481849237e-11,17.178909876220786
2012-08-01 05:00:00,2.41839239254583,-1.2056208015374454,5.939605034030973,17.047406705855963
2012-08-01 06:00:00,48.64053710309382,12.206644718482393,160.2107112811219,19.00829936169623
2012-08-01 07:00:00,174.27650849428636,28.759014314177264,407.9733094585765,21.59965528532913
2012-08-01 08:00:00,164.12307475489817,29.34849938036664,404.0630828165652,23.54809172364841
2012-08-01 09:00:00,363.4765629859133,37.714638853950895,530.0902123476012,25.58906344285012
2012-08-01 10:00:00,456.8826920423833,34.720169906672965,530.235646601353,28.15504401958293
2012-08-01 11:00:00,448.88230749906336,32.50042749217799,478.6843316066422,27.536472253272397
2012-08-01 12:00:00,414.8306375255579,32.67405509827797,408.9789058951645,27.11979944959793
2012-08-01 13:00:00,442.17941517125297,28.684678442151565,383.8114085094463,27.896711326134778
2012-08-01 14:00:00,415.584319748873,27.599758937343847,341.3044142803917,29.144398529571447
2012-08-01 15:00:00,374.72079379397417,25.871619004580907,299.71913088326454,29.34692523533681
2012-08-01 16:00:00,310.3669490015613,27.62534990638185,246.50293955268944,26.993290126495907
2012-08-01 17:00:00,227.8788378922429,27.52988943370593,206.75762886884985,25.466151423924916
2012-08-01 18:00:00,116.54291948714658,21.74211199635279,135.90537720706658,24.017562186050924
2012-08-01 19:00:00,25.294900419829855,4.604290591309654,45.20771980911025,22.34608071923108
2012-08-01 20:00:00,0.0,-2.865724412109743,1.3667561683265202e-11,22.100272109808454
2012-08-01 21:00:00,0.0,-2.7610305775870767,1.1477966169865003e-11,21.55199008405279
2012-08-01 22:00:00,0.0,-2.597599857188682,8.332559264797752e-12,20.710372860428464
2012-08-01 23:00:00,0.0,-2.571494799892013,3.870301535867861e-12,20.5624337507378
