time,Rg,An,E,Tleaf
2012-08-01 00:00:00,0.0,-2.35916417889446,4.773749814131934e-11,16.973438243762985
2012-08-01 01:00:00,0.0,-2.575617327917894,6.309571198198239e-11,18.127220451709377
2012-08-01 02:00:00,0.0,-2.7108199172433745,7.089728435064731e-11,18.704994663781235
2012-08-01 03:00:00,0.0,-2.6493509724532327,7.199991311531578e-11,18.32669271664139
2012-08-01 04:00:00,0.0,-2.461543657702122,5.3934514760685705e-11,17.28691768849501
2012-08-01 05:00:00,2.7383222381839984,-1.471885790962094,6.464053505201735,17.145868681447723
2012-08-01 06:00:00,55.07574695226896,13.6712125327153,176.8181931215086,19.08947877826756
2012-08-01 07:00:00,190.45910736020707,31.080454207907493,398.2521892979921,21.82641118413744
2012-08-01 08:00:00,176.3542726148768,30.59522661529823,372.2878375410719,23.79244527931104
2012-08-01 09:00:00,389.73502205974415,37.21628187198331,447.97432608951306,25.68879839159496
2012-08-01 10:00:00,479.6136033462666,32.5265666117596,424.7630561667228,28.004857576864023
2012-08-01 11:00:00,502.23647819887606,31.009595336062763,393.8407181193394,27.41012719404347
2012-08-01 12:00:00,488.4540888097672,31.0879858189404,337.2222376520116,27.173619229558145
2012-08-01 13:00:00,519.1123507652068,26.511418597188783,314.151313191967,28.309881272725534
2012-08-01 14:00:00,493.961256717374,24.823653274446976,272.4719248184097,29.458811314341744
2012-08-01 15:00:00,454.9169289322591,23.12562157731548,241.0617031290683,29.73073006499152
2012-08-01 16:00:00,374.259826394459,25.215855040867403,196.18374094086897,27.285224601356678
2012-08-01 17:00:00,265.22552114578065,25.35280758432026,160.19323204232757,25.602538443802302
2012-08-01 18:00:00,131.98719767178648,21.366475882664016,106.54468787146592,24.07486917164408
2012-08-01 19:00:00,28.641235087022597,4.84963287524741,35.54617074251659,22.435066135885396
2012-08-01 20:00:00,0.0,-3.395332122541907,7.344230218858724e-12,22.19113287750082
2012-08-01 21:00:00,0.0,-3.272285485422631,5.615364364586294e-12,21.65758284542096
2012-08-01 22:00:00,0.0,-3.080856045051422,3.89573325132218e-12,20.838398730875557
2012-08-01 23:00:00,0.0,-3.050180203621844,2.2345384736931805e-12,20.69071475758477
2012-08-02 00:00:00,0.0,-2.8257044564473883,1.4543160521865291e-11,19.654979647464472
2012-08-02 01:00:00,0.0,-2.7111107724529653,1.6956647920690313e-11,18.94700120516177
2012-08-02 02:00:00,0.0,-2.611786289223618,1.0867646445064272e-11,18.34205959341904
2012-08-02 03:00:00,0.0,-2.66832160645071,1.2871486280151798e-11,18.56657908681916
2012-08-02 04:00:00,0.0,-2.619991865916847,1.8778087400020734e-11,18.220877850524403
2012-08-02 05:00:00,3.355558055984185,-1.4277143928955554,2.686879938231261,18.07370228392904
2012-08-02 06:00:00,62.93494861960512,15.670894664679205,54.876334086400455,19.059394953679032
2012-08-02 07:00:00,196.64192185373088,30.42580243685228,266.87766462575706,22.434291210035106
2012-08-02 08:00:00,378.5323137504602,27.622949704520487,375.2529257034392,27.722370152634653
2012-08-02 09:00:00,455.9118503808887,23.68612753023912,324.4776457969164,29.251569518006875
2012-08-02 10:00:00,481.672788586694,18.661494727331533,282.4655592900088,30.87482556864592
2012-08-02 11:00:00,498.4768052161609,15.485207406484705,253.6409793561006,31.709992735370008
2012-08-02 12:00:00,513.8212734221283,14.82016441450729,219.37239103309184,31.82390166412989
2012-08-02 13:00:00,500.4214347298201,13.21309765030844,193.64293064038264,32.29749164588151
2012-08-02 14:00:00,489.1095717323994,13.78912977909551,176.04724531448923,31.534047873428108
2012-08-02 15:00:00,455.0693904770951,13.710703097697692,164.43927490951268,31.02302883419611
2012-08-02 16:00:00,376.6635734694602,16.17765167357693,196.0461807549945,29.930852090999625
2012-08-02 17:00:00,262.27936490739694,15.946968260775296,159.11972650866753,29.07242146672536
2012-08-02 18:00:00,132.8845340359524,12.508759728397989,108.71269494975832,27.64853323042263
2012-08-02 19:00:00,26.9813113018166,2.5042579789698856,34.120416598988825,26.279835309263888
2012-08-02 20:00:00,0.0,-4.323066310119402,2.5030955035181384e-12,26.379550724351645
2012-08-02 21:00:00,0.0,-4.626331484378972,2.350841480145543e-12,27.61580400494114
2012-08-02 22:00:00,0.0,-4.535719859382489,2.923760975473103e-12,27.244019094523708
2012-08-02 23:00:00,0.0,-3.5021696845752057,1.693459341757374e-12,22.761884323274387
2012-08-03 00:00:00,0.0,-3.047075503411432,1.3942903742827212e-11,20.620669507506648
2012-08-03 01:00:00,0.0,-3.552660670233984,1.851156004985005e-11,22.97668187506133
2012-08-03 02:00:00,0.0,-3.239504792630414,1.4301859423632388e-11,21.56287442597386
2012-08-03 03:00:00,0.0,-3.223835173240343,1.1615166946348971e-11,21.44118572935793
2012-08-03 04:00:00,0.0,-2.9363332353293075,1.386759957986325e-11,19.918163884056582
2012-08-03 05:00:00,2.386661825945501,-1.9029968178394976,2.2374404796407066,19.23075902735184
2012-08-03 06:00:00,53.9835544728042,10.173637445944072,83.101080485475,22.32153027091516
2012-08-03 07:00:00,214.84702716307024,15.22076192922849,133.2857935176572,26.005159137123087
2012-08-03 08:00:00,375.29591136302383,14.476302040587573,160.0787985599099,28.28677794362937
2012-08-03 09:00:00,457.8794515164243,11.665008663188116,151.3037780524198,30.30048461118025
2012-08-03 10:00:00,468.8015559504513,9.526988099147289,134.73702170902942,31.501100867513912
2012-08-03 11:00:00,443.366155263328,8.27249077515025,121.92416063474032,31.91158849961613
2012-08-03 12:00:00,516.761756578869,4.68839969314007,81.77959160472446,34.02594198257543
2012-08-03 13:00:00,502.1274288292042,8.095466892224687,119.6851057289037,32.70968264906605
2012-08-03 14:00:00,489.4212412968986,8.284482023031147,120.852237425566,32.79413009852453
2012-08-03 15:00:00,398.43639784402376,13.980661933725145,177.7448008162737,31.284042023437507
2012-08-03 16:00:00,346.61773172699776,14.405821380498203,176.79219640351008,31.25500751687889
2012-08-03 17:00:00,224.5607276015077,14.656115751695085,173.5147773637866,30.10427123627176
2012-08-03 18:00:00,155.15911410419093,10.001218156866734,147.52713013391423,32.43749624762722
2012-08-03 19:00:00,29.04045135947735,1.6333736144650386,34.91775932230818,30.048161805486075
2012-08-03 20:00:00,0.0,-4.453343159269519,3.427218733534969e-13,27.27768419374541
2012-08-03 21:00:00,0.0,-4.428137724604525,3.484303851524992e-13,27.158096188527
2012-08-03 22:00:00,0.0,-4.16726613012078,3.511969010711746e-13,25.960806597440865
2012-08-03 23:00:00,0.0,-3.8441685666291856,2.3914291016046857e-13,24.520828090619545
2012-08-04 00:00:00,0.0,-3.435173306960352,2.086809513216864e-13,22.68169551384585
2012-08-04 01:00:00,0.0,-3.341340533690288,1.9030274708850418e-13,22.178124230517085
2012-08-04 02:00:00,0.0,-3.0701070183987995,1.2847776996570592e-13,20.82123144809691
2012-08-04 03:00:00,0.0,-3.148799620316732,1.511497134138476e-13,21.1479370217736
2012-08-04 04:00:00,0.0,-3.042128306245765,1.2949562756731286e-13,20.569754303766786
2012-08-04 05:00:00,1.9542545636303383,-2.0998678429202235,0.003258107980354,19.850469580785276
2012-08-04 06:00:00,53.10081587932991,6.964533296740652,38.997494000009375,21.99204177485143
2012-08-04 07:00:00,206.36754185473188,13.444001299041233,118.58369716363052,26.180649242653374
2012-08-04 08:00:00,370.4150019379095,13.610410413759949,157.2171192049138,28.983774113810853
2012-08-04 09:00:00,464.7470059444455,11.896861058776585,152.68184175590503,30.163409156586116
2012-08-04 10:00:00,452.0922435174853,11.417015766107564,155.51261835700606,30.43147182604912
2012-08-04 11:00:00,491.2504680659756,7.530937422530101,113.72374966719428,32.37065146056091
2012-08-04 12:00:00,509.1299732121947,6.872932391233372,104.64478975455437,32.96937744140206
2012-08-04 13:00:00,496.9338803884157,10.390656354487742,145.10379058405397,31.893048417778346
2012-08-04 14:00:00,487.50328934069273,10.920213449724509,149.5196384982158,31.782102996842298
2012-08-04 15:00:00,448.1441577247193,13.668454197880187,174.86661044221628,31.00235792963491
2012-08-04 16:00:00,368.2456693168987,16.338382217239676,183.4900714927153,29.970787555843003
2012-08-04 17:00:00,254.2135505431181,15.654297341447265,169.76523499652905,29.083969210524515
2012-08-04 18:00:00,107.54617630496368,10.951169251858513,93.76430984189308,27.14229789310798
2012-08-04 19:00:00,6.48527835018156,-1.6162194199921087,1.3731380959229729,25.287462800483357
2012-08-04 20:00:00,0.0,-3.850629608453956,2.213892811104745e-13,24.53087821208237
2012-08-04 21:00:00,0.0,-3.665777275146068,1.7799177707056025e-13,23.66289176625895
2012-08-04 22:00:00,0.0,-3.4788353162036594,1.3470081624601161e-13,22.78290553764822
2012-08-04 23:00:00,0.0,-3.1744957151894857,1.6082919092116824e-13,21.300411638170715
